,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Fri, Nov 9, 2018",11:00p,REG,N,University of California,Pac-12,W,76,59,,1,0,W 1,Baoshan Sports Center
1,2,"Sat, Nov 17, 2018",8:00p,REG,@,Memphis,AAC,L,102,109,2OT,1,1,L 1,FedExForum
2,3,"Wed, Nov 21, 2018",7:00p,REG,@,Vermont,AEC,L,70,79,,1,2,L 2,Roy L. Patrick Gymnasium
3,4,"Wed, Nov 28, 2018",7:00p,REG,@,Bryant,NEC,W,103,61,,2,2,W 1,Chace Athletic Center 
4,5,"Sat, Dec 1, 2018",7:30p,REG,N,Miami (FL),ACC,W,77,73,,3,2,W 2,American Airlines Arena
5,6,"Wed, Dec 5, 2018",7:00p,REG,,Lehigh,Patriot,W,97,87,,4,2,W 3,John J. Lee Ampitheater
6,7,"Sat, Dec 8, 2018",5:30p,REG,@,Duke (3),ACC,L,58,91,,4,3,L 1,Cameron Indoor Stadium
7,8,"Tue, Dec 11, 2018",7:00p,REG,,Albany (NY),AEC,W,71,63,,5,3,W 1,John J. Lee Ampitheater
8,9,"Thu, Dec 20, 2018",7:00p,REG,@,Monmouth,MAAC,W,66,58,,6,3,W 2,Multipurpose Activity Center
9,10,"Sat, Dec 22, 2018",2:00p,REG,,Iona,MAAC,W,99,84,,7,3,W 3,John J. Lee Ampitheater
10,11,"Wed, Jan 2, 2019",7:00p,REG,,Kennesaw State,A-Sun,W,92,65,,8,3,W 4,John J. Lee Ampitheater
11,12,"Sat, Jan 5, 2019",10:00p,REG,@,Cal State Northridge,Big West,W,94,90,OT,9,3,W 5,The Matadome
12,13,"Tue, Jan 8, 2019",7:00p,REG,,Skidmore,,W,88,59,,10,3,W 6,John J. Lee Ampitheater
13,14,"Sat, Jan 19, 2019",3:30p,REG,@,Brown,Ivy,W,70,67,,11,3,W 7,Pizzitola Sports Center
14,15,"Fri, Jan 25, 2019",7:00p,REG,,Brown,Ivy,W,79,71,,12,3,W 8,John J. Lee Ampitheater
15,16,"Fri, Feb 1, 2019",7:00p,REG,@,Harvard,Ivy,L,49,65,,12,4,L 1,Lavietes Pavilion
16,17,"Sat, Feb 2, 2019",7:00p,REG,@,Dartmouth,Ivy,W,89,68,,13,4,W 1,Leede Arena
17,18,"Fri, Feb 8, 2019",7:00p,REG,,Princeton,Ivy,W,74,60,,14,4,W 2,John J. Lee Ampitheater
18,19,"Sat, Feb 9, 2019",7:00p,REG,,Pennsylvania,Ivy,W,78,65,,15,4,W 3,John J. Lee Ampitheater
19,20,"Fri, Feb 15, 2019",7:00p,REG,@,Columbia,Ivy,W,70,64,,16,4,W 4,Levien Gym
20,21,"Sat, Feb 16, 2019",7:00p,REG,@,Cornell,Ivy,W,98,92,,17,4,W 5,Newman Arena
21,22,"Fri, Feb 22, 2019",7:00p,REG,,Dartmouth,Ivy,W,77,59,,18,4,W 6,John J. Lee Ampitheater
22,23,"Sat, Feb 23, 2019",7:00p,REG,,Harvard,Ivy,L,86,88,,18,5,L 1,John J. Lee Ampitheater
23,24,"Fri, Mar 1, 2019",7:00p,REG,,Cornell,Ivy,W,88,65,,19,5,W 1,John J. Lee Ampitheater
24,25,"Sat, Mar 2, 2019",7:00p,REG,,Columbia,Ivy,L,75,83,,19,6,L 1,John J. Lee Ampitheater
25,26,"Fri, Mar 8, 2019",7:00p,REG,@,Pennsylvania,Ivy,L,66,77,,19,7,L 2,The Palestra
26,27,"Sat, Mar 9, 2019",6:00p,REG,@,Princeton,Ivy,W,81,59,,20,7,W 1,Jadwin Gymnasium
27,28,"Sat, Mar 16, 2019",3:00p,CTOURN,,Princeton,Ivy,W,83,77,,21,7,W 2,John J. Lee Ampitheater
28,29,"Sun, Mar 17, 2019",12:00p,CTOURN,N,Harvard,Ivy,W,97,85,,22,7,W 3,John J. Lee Ampitheater
29,30,"Thu, Mar 21, 2019",12:40p,NCAA,N,Louisiana State (9),SEC,,,,,,,,
