,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Tue, Nov 6, 2018",7:00p,REG,,Stony Brook,AEC,L,74,77,OT,0,1,L 1,Charles E. Smith Center
1,2,"Thu, Nov 8, 2018",7:00p,REG,,Siena,MAAC,L,61,69,,0,2,L 2,Charles E. Smith Center
2,3,"Sun, Nov 11, 2018",2:00p,REG,@,Virginia (5),ACC,L,57,76,,0,3,L 3,John Paul Jones Arena
3,4,"Sat, Nov 17, 2018",12:00p,REG,N,Michigan (18),Big Ten,L,61,84,,0,4,L 4,Mohegan Sun Arena
4,5,"Sun, Nov 18, 2018",4:00p,REG,N,South Carolina,SEC,L,55,90,,0,5,L 5,Mohegan Sun Arena
5,6,"Sat, Nov 24, 2018",4:00p,REG,,Manhattan,MAAC,W,70,43,,1,5,W 1,Charles E. Smith Center
6,7,"Wed, Nov 28, 2018",7:00p,REG,,Vermont,AEC,L,53,69,,1,6,L 1,Charles E. Smith Center
7,8,"Sat, Dec 1, 2018",4:00p,REG,@,Princeton,Ivy,L,52,73,,1,7,L 2,Jadwin Gymnasium
8,9,"Wed, Dec 5, 2018",7:00p,REG,,Towson,CAA,W,68,64,,2,7,W 1,Charles E. Smith Center
9,10,"Sat, Dec 8, 2018",4:00p,REG,,Valparaiso,MVC,L,79,82,,2,8,L 1,Charles E. Smith Center
10,11,"Fri, Dec 14, 2018",7:00p,REG,,Howard,MEAC,W,70,64,,3,8,W 1,Charles E. Smith Center
11,12,"Sat, Dec 22, 2018",2:00p,REG,@,Harvard,Ivy,L,61,75,,3,9,L 1,Lavietes Pavilion
12,13,"Sat, Dec 29, 2018",2:00p,REG,,American,Patriot,W,71,67,OT,4,9,W 1,Charles E. Smith Center
13,14,"Sun, Jan 6, 2019",2:00p,REG,@,Saint Joseph's,A-10,W,70,56,,5,9,W 2,Hagan Arena
14,15,"Wed, Jan 9, 2019",7:00p,REG,,Dayton,A-10,L,66,72,,5,10,L 1,Charles E. Smith Center
15,16,"Sat, Jan 12, 2019",4:00p,REG,,Richmond,A-10,L,56,76,,5,11,L 2,Charles E. Smith Center
16,17,"Wed, Jan 16, 2019",8:00p,REG,@,La Salle,A-10,W,59,56,,6,11,W 1,Tom Gola Arena
17,18,"Sun, Jan 20, 2019",4:00p,REG,,Duquesne,A-10,L,85,91,OT,6,12,L 1,Charles E. Smith Center
18,19,"Wed, Jan 23, 2019",7:00p,REG,@,Davidson,A-10,L,62,73,,6,13,L 2,Belk Arena
19,20,"Sat, Jan 26, 2019",7:00p,REG,@,George Mason,A-10,L,55,62,,6,14,L 3,EagleBank Arena
20,21,"Wed, Jan 30, 2019",7:00p,REG,,Fordham,A-10,W,79,61,,7,14,W 1,Charles E. Smith Center
21,22,"Wed, Feb 6, 2019",7:00p,REG,,Virginia Commonwealth,A-10,L,50,60,,7,15,L 1,Charles E. Smith Center
22,23,"Sat, Feb 9, 2019",6:00p,REG,@,Richmond,A-10,L,63,89,,7,16,L 2,Robins Center
23,24,"Wed, Feb 13, 2019",6:30p,REG,,Saint Louis,A-10,L,58,73,,7,17,L 3,Charles E. Smith Center
24,25,"Sat, Feb 16, 2019",12:00p,REG,@,Duquesne,A-10,L,69,85,,7,18,L 4,A.J. Palumbo Center
25,26,"Wed, Feb 20, 2019",7:00p,REG,,Massachusetts,A-10,W,79,67,,8,18,W 1,Charles E. Smith Center
26,27,"Sat, Feb 23, 2019",2:00p,REG,@,Virginia Commonwealth,A-10,L,57,85,,8,19,L 1,Stuart Siegel Center
27,28,"Tue, Feb 26, 2019",7:00p,REG,@,Rhode Island,A-10,L,53,80,,8,20,L 2,Ryan Center
28,29,"Sat, Mar 2, 2019",4:00p,REG,,St. Bonaventure,A-10,L,58,64,,8,21,L 3,Charles E. Smith Center
29,30,"Wed, Mar 6, 2019",7:00p,REG,@,Fordham,A-10,L,56,67,,8,22,L 4,Rose Hill Gym
30,31,"Sat, Mar 9, 2019",2:00p,REG,,George Mason,A-10,L,65,81,,8,23,L 5,Charles E. Smith Center
31,32,"Wed, Mar 13, 2019",1:00p,CTOURN,N,Massachusetts,A-10,W,68,64,OT,9,23,W 1,Barclays Center
32,33,"Thu, Mar 14, 2019",2:30p,CTOURN,N,George Mason,A-10,L,57,61,,9,24,L 1,Barclays Center
