,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",7:00p,REG,,Lafayette,Patriot,W,93,86,OT,1,0,W 1,Yanitelli Center
1,2,"Sat, Nov 10, 2018",6:00p,REG,,Delaware,CAA,L,75,78,OT,1,1,L 1,Yanitelli Center
2,3,"Wed, Nov 14, 2018",7:00p,REG,@,Bryant,NEC,L,63,71,,1,2,L 2,Chace Athletic Center 
3,4,"Tue, Nov 20, 2018",7:00p,REG,@,North Carolina State,ACC,L,57,85,,1,3,L 3,PNC Arena
4,5,"Sat, Nov 24, 2018",4:00p,REG,@,North Texas,CUSA,L,66,75,,1,4,L 4,UNT Coliseum
5,6,"Wed, Nov 28, 2018",8:00p,REG,@,Auburn (8),SEC,L,49,99,,1,5,L 5,Auburn Arena
6,7,"Sat, Dec 1, 2018",3:00p,REG,,Maine,AEC,W,63,59,OT,2,5,W 1,Yanitelli Center
7,8,"Tue, Dec 4, 2018",7:00p,REG,@,Clemson,ACC,L,60,65,,2,6,L 1,Littlejohn Coliseum
8,9,"Sat, Dec 8, 2018",1:00p,REG,,Long Island University,NEC,L,58,74,,2,7,L 2,Yanitelli Center
9,10,"Sat, Dec 15, 2018",4:00p,REG,@,St. Francis (NY),NEC,L,53,56,,2,8,L 3,Pope Physical Education Center
10,11,"Wed, Dec 19, 2018",7:00p,REG,@,Fairleigh Dickinson,NEC,L,74,83,,2,9,L 4,Rothman Center
11,12,"Sat, Dec 29, 2018",1:00p,REG,,Hampton,Big South,W,83,80,OT,3,9,W 1,Yanitelli Center
12,13,"Thu, Jan 3, 2019",4:00p,REG,,Siena,MAAC,W,65,60,,4,9,W 2,Yanitelli Center
13,14,"Sat, Jan 5, 2019",2:00p,REG,@,Monmouth,MAAC,L,44,61,,4,10,L 1,Multipurpose Activity Center
14,15,"Thu, Jan 10, 2019",7:00p,REG,@,Fairfield,MAAC,L,57,60,,4,11,L 2,Webster Bank Arena
15,16,"Sun, Jan 13, 2019",1:00p,REG,,Marist,MAAC,W,72,63,,5,11,W 1,Yanitelli Center
16,17,"Thu, Jan 17, 2019",7:00p,REG,,Manhattan,MAAC,L,56,58,,5,12,L 1,Yanitelli Center
17,18,"Tue, Jan 22, 2019",8:00p,REG,@,Niagara,MAAC,W,74,72,,6,12,W 1,Gallagher Center
18,19,"Sun, Jan 27, 2019",2:00p,REG,@,Quinnipiac,MAAC,L,58,77,,6,13,L 1,TD Bank Sports Center
19,20,"Thu, Jan 31, 2019",7:00p,REG,@,Rider,MAAC,L,51,59,,6,14,L 2,Alumni Gymnasium
20,21,"Sat, Feb 2, 2019",7:00p,REG,@,Manhattan,MAAC,L,50,64,,6,15,L 3,Draddy Gymnasium
21,22,"Thu, Feb 7, 2019",7:00p,REG,,Monmouth,MAAC,L,51,53,,6,16,L 4,Yanitelli Center
22,23,"Sun, Feb 10, 2019",1:00p,REG,,Canisius,MAAC,L,60,64,,6,17,L 5,Yanitelli Center
23,24,"Fri, Feb 15, 2019",7:00p,REG,@,Iona,MAAC,L,46,62,,6,18,L 6,Hynes Athletics Center
24,25,"Sun, Feb 17, 2019",2:00p,REG,,Rider,MAAC,L,65,71,,6,19,L 7,Yanitelli Center
25,26,"Tue, Feb 19, 2019",7:00p,REG,@,Siena,MAAC,L,62,72,,6,20,L 8,Times Union Center 
26,27,"Fri, Feb 22, 2019",7:00p,REG,@,Marist,MAAC,W,65,59,,7,20,W 1,McCann Recreation Center
27,28,"Sun, Feb 24, 2019",2:00p,REG,,Niagara,MAAC,W,78,60,,8,20,W 2,Yanitelli Center
28,29,"Fri, Mar 1, 2019",7:00p,REG,,Quinnipiac,MAAC,L,60,77,,8,21,L 1,Yanitelli Center
29,30,"Sun, Mar 3, 2019",1:00p,REG,,Fairfield,MAAC,W,62,52,,9,21,W 1,Yanitelli Center
30,31,"Thu, Mar 7, 2019",5:00p,CTOURN,N,Marist,MAAC,W,71,68,OT,10,21,W 2,Times Union Center 
31,32,"Fri, Mar 8, 2019",7:00p,CTOURN,N,Iona,MAAC,L,71,73,,10,22,L 1,Times Union Center 
