,Game,Date,Time,Type,Home/Away,Opponent,Conference,Outcome,Team Points,Opponent Points,OT,Opponent Wins,Opponent Losses,Streak,Arena
0,1,"Wed, Nov 7, 2018",7:00p,REG,@,William & Mary,CAA,L,69,79,,0,1,L 1,Kaplan Arena at William and Mary Hall
1,2,"Sat, Nov 10, 2018",2:00p,REG,,Wofford,Southern,L,60,68,,0,2,L 2,Millis Center
2,3,"Fri, Nov 16, 2018",6:00p,REG,N,South Dakota,Summit,W,60,56,,1,2,W 1,Gateway Christian Academy
3,4,"Sat, Nov 17, 2018",8:30p,REG,N,Maryland-Baltimore County,AEC,L,59,68,,1,3,L 1,Gateway Christian Academy
4,5,"Mon, Nov 19, 2018",6:00p,REG,N,Air Force,MWC,W,69,62,,2,3,W 1,Gateway Christian Academy
5,6,"Sat, Nov 24, 2018",5:00p,REG,@,East Carolina,AAC,W,55,52,,3,3,W 2,Williams Arena at Minges Coliseum
6,7,"Tue, Nov 27, 2018",7:00p,REG,@,Citadel,Southern,L,87,112,,3,4,L 1,McAlister Field House
7,8,"Sat, Dec 1, 2018",2:00p,REG,,Eastern Kentucky,OVC,L,69,70,,3,5,L 2,Millis Center
8,9,"Tue, Dec 4, 2018",8:00p,REG,@,Valparaiso,MVC,W,55,53,,4,5,W 1,Athletics-Recreation Center
9,10,"Sat, Dec 15, 2018",7:00p,REG,,Western Carolina,Southern,W,86,59,,5,5,W 2,Millis Center
10,11,"Mon, Dec 17, 2018",7:00p,REG,,North Carolina Wesleyan,,W,90,85,OT,6,5,W 3,Millis Center
11,12,"Sat, Dec 22, 2018",2:30p,REG,N,Richmond,A-10,L,59,74,,6,6,L 1,St. Elizabeths East Entertainment & Sports Arena
12,13,"Sat, Dec 29, 2018",12:00p,REG,@,Ohio State (13),Big Ten,L,64,82,,6,7,L 2,Value City Arena
13,14,"Wed, Jan 2, 2019",7:00p,REG,,Washington College,,W,101,60,,7,7,W 1,Millis Center
14,15,"Sat, Jan 5, 2019",5:30p,REG,@,Charleston Southern,Big South,W,51,50,,8,7,W 2,CSU Fieldhouse
15,16,"Thu, Jan 10, 2019",7:00p,REG,,Presbyterian,Big South,W,74,58,,9,7,W 3,Millis Center
16,17,"Sat, Jan 12, 2019",2:00p,REG,@,Winthrop,Big South,L,63,80,,9,8,L 1,Winthrop Coliseum
17,18,"Wed, Jan 16, 2019",7:00p,REG,,South Carolina Upstate,Big South,W,71,54,,10,8,W 1,Millis Center
18,19,"Thu, Jan 24, 2019",7:00p,REG,@,Longwood,Big South,L,51,55,,10,9,L 1,Willett Hall
19,20,"Sat, Jan 26, 2019",7:00p,REG,,North Carolina-Asheville,Big South,W,65,61,,11,9,W 1,Millis Center
20,21,"Wed, Jan 30, 2019",7:00p,REG,@,Gardner-Webb,Big South,L,67,69,,11,10,L 1,Paul Porter Arena
21,22,"Sat, Feb 2, 2019",7:00p,REG,,Hampton,Big South,W,85,69,,12,10,W 1,Millis Center
22,23,"Thu, Feb 7, 2019",7:00p,REG,,Campbell,Big South,W,57,56,,13,10,W 2,Millis Center
23,24,"Sat, Feb 9, 2019",4:00p,REG,@,Radford,Big South,L,66,69,OT,13,11,L 1,Donald N. Dedmon Center
24,25,"Wed, Feb 13, 2019",7:00p,REG,,Longwood,Big South,L,59,62,,13,12,L 2,Millis Center
25,26,"Sat, Feb 16, 2019",6:00p,REG,@,Hampton,Big South,W,86,81,OT,14,12,W 1,Hampton Convocation Center
26,27,"Thu, Feb 21, 2019",9:00p,REG,@,Campbell,Big South,L,48,61,,14,13,L 1,John W. Pope Jr. Convocation Center
27,28,"Sat, Feb 23, 2019",7:00p,REG,,Gardner-Webb,Big South,W,87,79,,15,13,W 1,Millis Center
28,29,"Wed, Feb 27, 2019",7:00p,REG,,Radford,Big South,L,54,72,,15,14,L 1,Millis Center
29,30,"Sat, Mar 2, 2019",4:30p,REG,@,North Carolina-Asheville,Big South,W,79,74,,16,14,W 1,Kimmel Arena
30,31,"Thu, Mar 7, 2019",8:00p,CTOURN,N,Gardner-Webb,Big South,L,69,75,,16,15,L 1,John W. Pope Jr. Convocation Center
